epoch,loss,blur,fid
0,14736.05689453125,0.06336168944835663,0
1,12331.33197265625,0.0658257007598877,0
2,11883.4017578125,0.06935720890760422,0
3,11553.751318359375,0.0719621405005455,0
4,11681.15455078125,0.07187791168689728,0
5,11477.903701171876,0.07512836158275604,0
6,11145.7546875,0.07555060088634491,0
7,11202.75431640625,0.08069916069507599,0
8,11010.789638671875,0.07832353562116623,0
9,10804.238701171875,0.07918427884578705,0
10,10671.573076171875,0.08154014497995377,0
11,10829.317294921875,0.0829128623008728,0
12,10631.841044921875,0.0835714116692543,0
13,10613.170380859376,0.08638526499271393,0
14,10526.90189453125,0.08564529567956924,0
15,10585.811220703124,0.08782126009464264,0
16,10409.190751953125,0.08639900386333466,0
17,10465.739638671876,0.08821741491556168,0
18,10499.8498828125,0.08566216379404068,0
19,10343.33484375,0.08877724409103394,0
20,10344.513916015625,0.08857511729001999,0
21,10442.738037109375,0.08912324905395508,0
22,10334.768701171875,0.08851955831050873,0
23,10296.94431640625,0.09024201333522797,0
24,10461.6366015625,0.08650418370962143,0
25,10256.72748046875,0.0909123495221138,0
26,10257.8742578125,0.0885133147239685,0
27,10242.125947265626,0.09231054037809372,0
28,10350.466943359375,0.08959011733531952,0
29,10340.713916015626,0.08971875160932541,0
30,10360.59951171875,0.08971184492111206,0
31,10210.38123046875,0.09108398109674454,0
32,10267.986083984375,0.09112227708101273,0
33,10253.053857421875,0.09084469825029373,0
34,10179.444677734375,0.09418656677007675,0
35,10175.712705078126,0.09435347467660904,0
36,10125.717568359374,0.09574806690216064,0
37,10174.040791015625,0.09482958912849426,0
38,10151.755703125,0.09497534483671188,0
39,10167.23703125,0.09492369741201401,0
40,10085.128291015624,0.09519895911216736,0
41,10149.64748046875,0.0966295376420021,0
42,10132.85142578125,0.09385105967521667,0
43,10226.2720703125,0.0960070788860321,0
44,10192.472998046875,0.093863844871521,0
45,10124.341474609375,0.09673751890659332,0
46,10112.816875,0.09721264988183975,0
47,10223.13599609375,0.09585613757371902,0
48,10066.514453125,0.09951500594615936,0
49,10069.93609375,0.09675299376249313,0
50,9815.91388671875,0.10315368324518204,0
51,9809.15052734375,0.10277137905359268,0
52,9815.16732421875,0.10406219959259033,0
53,9806.04083984375,0.10374300926923752,0
54,9802.480673828126,0.10541196167469025,0
55,9807.2151953125,0.1050487756729126,0
56,9804.439619140625,0.10405516624450684,0
57,9813.93166015625,0.10509944707155228,0
58,9812.327236328125,0.105538010597229,0
59,9808.418076171874,0.10470456629991531,0
60,9811.6240234375,0.10591679811477661,0
61,9807.507724609375,0.10571297258138657,0
62,9803.58228515625,0.10492968559265137,0
63,9809.560517578126,0.10527245700359344,0
64,9813.151708984375,0.10562764108181,0
65,9799.60380859375,0.10557987540960312,0
66,9810.6404296875,0.10590030252933502,0
67,9804.294228515624,0.1065642312169075,0
68,9809.271689453126,0.10621270537376404,0
69,9806.9643359375,0.10596603900194168,0
70,9809.00435546875,0.10609342157840729,0
71,9816.964990234375,0.10642509907484055,0
72,9809.61203125,0.10589199513196945,0
73,9805.42689453125,0.10684090107679367,0
74,9819.77689453125,0.10613376647233963,0
75,9808.652802734376,0.10679786652326584,0
76,9802.78255859375,0.10597524046897888,0
77,9813.489189453125,0.10623465478420258,0
78,9808.7475390625,0.10699290037155151,0
79,9823.5725,0.10636655986309052,0
