epoch,loss,blur,fid
0,130.03640625,0.013002704828977585,0
1,111.74159145355225,0.013963241130113602,0
2,102.21642353057861,0.01263301819562912,0
3,90.76784671783447,0.011490332894027233,0
4,83.46579639434815,0.009578083641827106,0
5,77.81204250335693,0.008623139932751656,0
6,72.9572999572754,0.007480781991034746,0
7,68.66208240509033,0.006506060250103474,0
8,65.50360984802246,0.006020141765475273,0
9,61.228948707580564,0.006957358215004206,0
10,63.900077171325684,0.0063705784268677235,0
11,60.16597360610962,0.0072185080498456955,0
12,61.82694723129273,0.007171822711825371,0
13,58.611451358795165,0.006248545832931995,0
14,57.518460521697996,0.006333601661026478,0
15,54.31219089508057,0.00662735803052783,0
16,52.73787389755249,0.007281479891389608,0
17,53.97168392181396,0.007546040695160627,0
18,57.077835159301756,0.009449183940887451,0
19,61.69925271987915,0.008775223977863789,0
20,59.850923709869384,0.007509080693125725,0
21,55.68592620849609,0.00835267174988985,0
22,54.712970123291015,0.007106182165443897,0
23,54.93219131469726,0.006767379119992256,0
24,54.29639457702637,0.007189011201262474,0
25,56.799870319366455,0.00818314217031002,0
26,58.29440744400024,0.006959582678973675,0
27,53.053323860168454,0.008006498217582703,0
28,55.46217966079712,0.007343946490436792,0
29,57.67255771636963,0.008008615113794804,0
30,54.018431510925296,0.00772413145750761,0
31,59.00088830947876,0.008122631348669529,0
32,58.73182245254517,0.008326007053256035,0
33,54.32585357666016,0.010096793062984943,0
34,55.5578830909729,0.010158748365938663,0
35,52.816122684478756,0.01034530159085989,0
36,51.20454471588135,0.011105390265583992,0
37,57.5400715637207,0.011187752708792686,0
38,55.88805112838745,0.012408082373440266,0
39,62.59411804199219,0.00987116526812315,0
40,60.747626361846926,0.01074181031435728,0
41,54.968134288787844,0.010237614624202251,0
42,56.962648715972904,0.011206909082829952,0
43,58.61228536605835,0.01121460646390915,0
44,53.320864868164065,0.010493716225028038,0
45,60.48919485092163,0.01015168521553278,0
46,51.836474952697756,0.01076450478285551,0
47,55.42790098190308,0.01152572687715292,0
48,53.685053539276126,0.010736552998423576,0
49,58.90834239959717,0.010165264829993248,0
50,57.91424062728882,0.010366540402173996,0
51,49.578307437896726,0.009885071776807308,0
52,53.3073571395874,0.010199924930930138,0
53,56.190279750823976,0.01045987382531166,0
54,49.72616418838501,0.01042146235704422,0
55,48.565038738250735,0.010388578288257122,0
56,53.267563095092775,0.009646063670516014,0
57,53.35775081634522,0.009256194345653057,0
58,55.01966302871704,0.009646925143897533,0
59,55.87841297149658,0.009864120744168758,0
60,53.679012355804446,0.010234286077320576,0
61,55.42139791488648,0.01016333419829607,0
62,55.16123832702637,0.010240834206342697,0
63,50.11476198196411,0.009659829549491405,0
64,51.868142204284666,0.009717129170894623,0
65,52.97368682861328,0.009522277861833572,0
66,52.52376512527466,0.009896262548863888,0
67,54.39587224960327,0.010837960056960583,0
68,54.0139475440979,0.010456894524395466,0
69,55.337637710571286,0.010443276725709438,0
70,54.85786308288574,0.010152128525078297,0
71,52.22389890670777,0.010073848068714142,0
72,50.93291812896729,0.010840248316526413,0
73,54.23248807907105,0.010726549662649632,0
74,56.291205711364746,0.0104000149294734,0
75,55.27953540802002,0.009752804413437843,0
76,53.8913759803772,0.009661413729190826,0
77,57.56677158355713,0.009571949951350689,0
78,52.6198614692688,0.010016603395342827,0
79,54.242181606292725,0.009995896369218826,0
